Provice;Country;Lat;Long;Date;Recovered
Travis, CA (From Diamond Princess);US;38.2721;-121.9399;3/5/20;0
Travis, CA (From Diamond Princess);US;38.2721;-121.9399;3/6/20;0
Travis, CA (From Diamond Princess);US;38.2721;-121.9399;3/7/20;0
From Diamond Princess;Australia;35.4437;139.638;1/22/20;0
From Diamond Princess;Australia;35.4437;139.638;1/23/20;0
From Diamond Princess;Australia;35.4437;139.638;1/24/20;0
From Diamond Princess;Australia;35.4437;139.638;1/25/20;0
From Diamond Princess;Australia;35.4437;139.638;1/26/20;0
From Diamond Princess;Australia;35.4437;139.638;1/27/20;0
From Diamond Princess;Australia;35.4437;139.638;1/28/20;0
From Diamond Princess;Australia;35.4437;139.638;1/29/20;0
From Diamond Princess;Australia;35.4437;139.638;1/30/20;0
From Diamond Princess;Australia;35.4437;139.638;1/31/20;0
From Diamond Princess;Australia;35.4437;139.638;2/1/20;0
From Diamond Princess;Australia;35.4437;139.638;2/2/20;0
From Diamond Princess;Australia;35.4437;139.638;2/3/20;0
From Diamond Princess;Australia;35.4437;139.638;2/4/20;0
From Diamond Princess;Australia;35.4437;139.638;2/5/20;0
From Diamond Princess;Australia;35.4437;139.638;2/6/20;0
From Diamond Princess;Australia;35.4437;139.638;2/7/20;0
From Diamond Princess;Australia;35.4437;139.638;2/8/20;0
From Diamond Princess;Australia;35.4437;139.638;2/9/20;0
From Diamond Princess;Australia;35.4437;139.638;2/10/20;0
From Diamond Princess;Australia;35.4437;139.638;2/11/20;0
From Diamond Princess;Australia;35.4437;139.638;2/12/20;0
From Diamond Princess;Australia;35.4437;139.638;2/13/20;0
From Diamond Princess;Australia;35.4437;139.638;2/14/20;0
From Diamond Princess;Australia;35.4437;139.638;2/15/20;0
From Diamond Princess;Australia;35.4437;139.638;2/16/20;0
From Diamond Princess;Australia;35.4437;139.638;2/17/20;0
From Diamond Princess;Australia;35.4437;139.638;2/18/20;0
From Diamond Princess;Australia;35.4437;139.638;2/19/20;0
From Diamond Princess;Australia;35.4437;139.638;2/20/20;0
From Diamond Princess;Australia;35.4437;139.638;2/21/20;0
From Diamond Princess;Australia;35.4437;139.638;2/22/20;0
From Diamond Princess;Australia;35.4437;139.638;2/23/20;0
From Diamond Princess;Australia;35.4437;139.638;2/24/20;0
From Diamond Princess;Australia;35.4437;139.638;2/25/20;0
From Diamond Princess;Australia;35.4437;139.638;2/26/20;0
From Diamond Princess;Australia;35.4437;139.638;2/27/20;0
From Diamond Princess;Australia;35.4437;139.638;2/28/20;0
From Diamond Princess;Australia;35.4437;139.638;2/29/20;0
From Diamond Princess;Australia;35.4437;139.638;3/1/20;0
From Diamond Princess;Australia;35.4437;139.638;3/2/20;0
From Diamond Princess;Australia;35.4437;139.638;3/3/20;0
From Diamond Princess;Australia;35.4437;139.638;3/4/20;0
From Diamond Princess;Australia;35.4437;139.638;3/5/20;0
From Diamond Princess;Australia;35.4437;139.638;3/6/20;0
From Diamond Princess;Australia;35.4437;139.638;3/7/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;1/22/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;1/23/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;1/24/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;1/25/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;1/26/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;1/27/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;1/28/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;1/29/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;1/30/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;1/31/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/1/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/2/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/3/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/4/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/5/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/6/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/7/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/8/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/9/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/10/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/11/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/12/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/13/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/14/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/15/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/16/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/17/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/18/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/19/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/20/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/21/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/22/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/23/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/24/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/25/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/26/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/27/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/28/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;2/29/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;3/1/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;3/2/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;3/3/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;3/4/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;3/5/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;3/6/20;0
Lackland, TX (From Diamond Princess);US;29.3829;-98.6134;3/7/20;0
;Lebanon;33.8547;35.8623;1/22/20;0
;Lebanon;33.8547;35.8623;1/23/20;0
;Lebanon;33.8547;35.8623;1/24/20;0
;Lebanon;33.8547;35.8623;1/25/20;0
;Lebanon;33.8547;35.8623;1/26/20;0
;Lebanon;33.8547;35.8623;1/27/20;0
;Lebanon;33.8547;35.8623;1/28/20;0
;Lebanon;33.8547;35.8623;1/29/20;0
;Lebanon;33.8547;35.8623;1/30/20;0
;Lebanon;33.8547;35.8623;1/31/20;0
;Lebanon;33.8547;35.8623;2/1/20;0
;Lebanon;33.8547;35.8623;2/2/20;0
;Lebanon;33.8547;35.8623;2/3/20;0
;Lebanon;33.8547;35.8623;2/4/20;0
;Lebanon;33.8547;35.8623;2/5/20;0
;Lebanon;33.8547;35.8623;2/6/20;0
;Lebanon;33.8547;35.8623;2/7/20;0
;Lebanon;33.8547;35.8623;2/8/20;0
;Lebanon;33.8547;35.8623;2/9/20;0
;Lebanon;33.8547;35.8623;2/10/20;0
;Lebanon;33.8547;35.8623;2/11/20;0
;Lebanon;33.8547;35.8623;2/12/20;0
;Lebanon;33.8547;35.8623;2/13/20;0
;Lebanon;33.8547;35.8623;2/14/20;0
;Lebanon;33.8547;35.8623;2/15/20;0
;Lebanon;33.8547;35.8623;2/16/20;0
;Lebanon;33.8547;35.8623;2/17/20;0
;Lebanon;33.8547;35.8623;2/18/20;0
;Lebanon;33.8547;35.8623;2/19/20;0
;Lebanon;33.8547;35.8623;2/20/20;0
;Lebanon;33.8547;35.8623;2/21/20;0
;Lebanon;33.8547;35.8623;2/22/20;0
;Lebanon;33.8547;35.8623;2/23/20;0
;Lebanon;33.8547;35.8623;2/24/20;0
;Lebanon;33.8547;35.8623;2/25/20;0
;Lebanon;33.8547;35.8623;2/26/20;0
;Lebanon;33.8547;35.8623;2/27/20;0
;Lebanon;33.8547;35.8623;2/28/20;0
;Lebanon;33.8547;35.8623;2/29/20;0
;Lebanon;33.8547;35.8623;3/1/20;0
;Lebanon;33.8547;35.8623;3/2/20;0
;Lebanon;33.8547;35.8623;3/3/20;0
;Lebanon;33.8547;35.8623;3/4/20;1
;Lebanon;33.8547;35.8623;3/5/20;1
;Lebanon;33.8547;35.8623;3/6/20;1
;Lebanon;33.8547;35.8623;3/7/20;1
Humboldt County, CA;US;40.745;-123.8695;1/22/20;0
Humboldt County, CA;US;40.745;-123.8695;1/23/20;0
Humboldt County, CA;US;40.745;-123.8695;1/24/20;0
Humboldt County, CA;US;40.745;-123.8695;1/25/20;0
Humboldt County, CA;US;40.745;-123.8695;1/26/20;0
Humboldt County, CA;US;40.745;-123.8695;1/27/20;0
Humboldt County, CA;US;40.745;-123.8695;1/28/20;0
Humboldt County, CA;US;40.745;-123.8695;1/29/20;0
Humboldt County, CA;US;40.745;-123.8695;1/30/20;0
Humboldt County, CA;US;40.745;-123.8695;1/31/20;0
Humboldt County, CA;US;40.745;-123.8695;2/1/20;0
Humboldt County, CA;US;40.745;-123.8695;2/2/20;0
Humboldt County, CA;US;40.745;-123.8695;2/3/20;0
Humboldt County, CA;US;40.745;-123.8695;2/4/20;0
Humboldt County, CA;US;40.745;-123.8695;2/5/20;0
Humboldt County, CA;US;40.745;-123.8695;2/6/20;0
Humboldt County, CA;US;40.745;-123.8695;2/7/20;0
Humboldt County, CA;US;40.745;-123.8695;2/8/20;0
Humboldt County, CA;US;40.745;-123.8695;2/9/20;0
Humboldt County, CA;US;40.745;-123.8695;2/10/20;0
Humboldt County, CA;US;40.745;-123.8695;2/11/20;0
Humboldt County, CA;US;40.745;-123.8695;2/12/20;0
Humboldt County, CA;US;40.745;-123.8695;2/13/20;0
Humboldt County, CA;US;40.745;-123.8695;2/14/20;0
Humboldt County, CA;US;40.745;-123.8695;2/15/20;0
Humboldt County, CA;US;40.745;-123.8695;2/16/20;0
Humboldt County, CA;US;40.745;-123.8695;2/17/20;0
Humboldt County, CA;US;40.745;-123.8695;2/18/20;0
Humboldt County, CA;US;40.745;-123.8695;2/19/20;0
Humboldt County, CA;US;40.745;-123.8695;2/20/20;0
Humboldt County, CA;US;40.745;-123.8695;2/21/20;0
Humboldt County, CA;US;40.745;-123.8695;2/22/20;0
Humboldt County, CA;US;40.745;-123.8695;2/23/20;0
Humboldt County, CA;US;40.745;-123.8695;2/24/20;0
Humboldt County, CA;US;40.745;-123.8695;2/25/20;0
Humboldt County, CA;US;40.745;-123.8695;2/26/20;0
Humboldt County, CA;US;40.745;-123.8695;2/27/20;0
Humboldt County, CA;US;40.745;-123.8695;2/28/20;0
Humboldt County, CA;US;40.745;-123.8695;2/29/20;0
Humboldt County, CA;US;40.745;-123.8695;3/1/20;0
Humboldt County, CA;US;40.745;-123.8695;3/2/20;0
Humboldt County, CA;US;40.745;-123.8695;3/3/20;0
Humboldt County, CA;US;40.745;-123.8695;3/4/20;0
Humboldt County, CA;US;40.745;-123.8695;3/5/20;0
Humboldt County, CA;US;40.745;-123.8695;3/6/20;0
Humboldt County, CA;US;40.745;-123.8695;3/7/20;0
Sacramento County, CA;US;38.4747;-121.3542;1/22/20;0
Sacramento County, CA;US;38.4747;-121.3542;1/23/20;0
Sacramento County, CA;US;38.4747;-121.3542;1/24/20;0
Sacramento County, CA;US;38.4747;-121.3542;1/25/20;0
Sacramento County, CA;US;38.4747;-121.3542;1/26/20;0
Sacramento County, CA;US;38.4747;-121.3542;1/27/20;0
Sacramento County, CA;US;38.4747;-121.3542;1/28/20;0
Sacramento County, CA;US;38.4747;-121.3542;1/29/20;0
Sacramento County, CA;US;38.4747;-121.3542;1/30/20;0
Sacramento County, CA;US;38.4747;-121.3542;1/31/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/1/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/2/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/3/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/4/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/5/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/6/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/7/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/8/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/9/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/10/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/11/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/12/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/13/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/14/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/15/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/16/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/17/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/18/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/19/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/20/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/21/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/22/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/23/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/24/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/25/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/26/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/27/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/28/20;0
Sacramento County, CA;US;38.4747;-121.3542;2/29/20;0
Sacramento County, CA;US;38.4747;-121.3542;3/1/20;0
Sacramento County, CA;US;38.4747;-121.3542;3/2/20;0
Sacramento County, CA;US;38.4747;-121.3542;3/3/20;0
Sacramento County, CA;US;38.4747;-121.3542;3/4/20;0
Sacramento County, CA;US;38.4747;-121.3542;3/5/20;0
Sacramento County, CA;US;38.4747;-121.3542;3/6/20;0
Sacramento County, CA;US;38.4747;-121.3542;3/7/20;0
;Iraq;33;44;1/22/20;0
;Iraq;33;44;1/23/20;0
;Iraq;33;44;1/24/20;0
;Iraq;33;44;1/25/20;0
;Iraq;33;44;1/26/20;0
;Iraq;33;44;1/27/20;0
;Iraq;33;44;1/28/20;0
;Iraq;33;44;1/29/20;0
;Iraq;33;44;1/30/20;0
;Iraq;33;44;1/31/20;0
;Iraq;33;44;2/1/20;0
;Iraq;33;44;2/2/20;0
;Iraq;33;44;2/3/20;0
;Iraq;33;44;2/4/20;0
;Iraq;33;44;2/5/20;0
;Iraq;33;44;2/6/20;0
;Iraq;33;44;2/7/20;0
;Iraq;33;44;2/8/20;0
;Iraq;33;44;2/9/20;0
;Iraq;33;44;2/10/20;0
;Iraq;33;44;2/11/20;0
;Iraq;33;44;2/12/20;0
;Iraq;33;44;2/13/20;0
;Iraq;33;44;2/14/20;0
;Iraq;33;44;2/15/20;0
;Iraq;33;44;2/16/20;0
;Iraq;33;44;2/17/20;0
;Iraq;33;44;2/18/20;0
;Iraq;33;44;2/19/20;0
;Iraq;33;44;2/20/20;0
;Iraq;33;44;2/21/20;0
;Iraq;33;44;2/22/20;0
;Iraq;33;44;2/23/20;0
;Iraq;33;44;2/24/20;0
;Iraq;33;44;2/25/20;0
;Iraq;33;44;2/26/20;0
;Iraq;33;44;2/27/20;0
;Iraq;33;44;2/28/20;0
;Iraq;33;44;2/29/20;0
;Iraq;33;44;3/1/20;0
;Iraq;33;44;3/2/20;0
;Iraq;33;44;3/3/20;0
;Iraq;33;44;3/4/20;0
;Iraq;33;44;3/5/20;0
;Iraq;33;44;3/6/20;0
;Iraq;33;44;3/7/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;1/22/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;1/23/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;1/24/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;1/25/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;1/26/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;1/27/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;1/28/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;1/29/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;1/30/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;1/31/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/1/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/2/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/3/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/4/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/5/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/6/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/7/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/8/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/9/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/10/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/11/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/12/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/13/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/14/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/15/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/16/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/17/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/18/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/19/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/20/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/21/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/22/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/23/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/24/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/25/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/26/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/27/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/28/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;2/29/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;3/1/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;3/2/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;3/3/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;3/4/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;3/5/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;3/6/20;0
Unassigned Location (From Diamond Princess);US;35.4437;139.638;3/7/20;0
;Oman;21;57;1/22/20;0
;Oman;21;57;1/23/20;0
;Oman;21;57;1/24/20;0
;Oman;21;57;1/25/20;0
;Oman;21;57;1/26/20;0
;Oman;21;57;1/27/20;0
;Oman;21;57;1/28/20;0
;Oman;21;57;1/29/20;0
;Oman;21;57;1/30/20;0
;Oman;21;57;1/31/20;0
;Oman;21;57;2/1/20;0
;Oman;21;57;2/2/20;0
;Oman;21;57;2/3/20;0
;Oman;21;57;2/4/20;0
;Oman;21;57;2/5/20;0
;Oman;21;57;2/6/20;0
;Oman;21;57;2/7/20;0
;Oman;21;57;2/8/20;0
;Oman;21;57;2/9/20;0
;Oman;21;57;2/10/20;0
;Oman;21;57;2/11/20;0
;Oman;21;57;2/12/20;0
;Oman;21;57;2/13/20;0
;Oman;21;57;2/14/20;0
;Oman;21;57;2/15/20;0
;Oman;21;57;2/16/20;0
;Oman;21;57;2/17/20;0
;Oman;21;57;2/18/20;0
;Oman;21;57;2/19/20;0
;Oman;21;57;2/20/20;0
;Oman;21;57;2/21/20;0
;Oman;21;57;2/22/20;0
;Oman;21;57;2/23/20;0
;Oman;21;57;2/24/20;0
;Oman;21;57;2/25/20;0
;Oman;21;57;2/26/20;0
;Oman;21;57;2/27/20;0
;Oman;21;57;2/28/20;0
;Oman;21;57;2/29/20;1
;Oman;21;57;3/1/20;1
;Oman;21;57;3/2/20;1
;Oman;21;57;3/3/20;2
;Oman;21;57;3/4/20;2
;Oman;21;57;3/5/20;2
;Oman;21;57;3/6/20;2
;Oman;21;57;3/7/20;2
;Afghanistan;33;65;1/22/20;0
;Afghanistan;33;65;1/23/20;0
;Afghanistan;33;65;1/24/20;0
;Afghanistan;33;65;1/25/20;0
;Afghanistan;33;65;1/26/20;0
;Afghanistan;33;65;1/27/20;0
;Afghanistan;33;65;1/28/20;0
;Afghanistan;33;65;1/29/20;0
;Afghanistan;33;65;1/30/20;0
;Afghanistan;33;65;1/31/20;0
;Afghanistan;33;65;2/1/20;0
;Afghanistan;33;65;2/2/20;0
;Afghanistan;33;65;2/3/20;0
;Afghanistan;33;65;2/4/20;0
;Afghanistan;33;65;2/5/20;0
;Afghanistan;33;65;2/6/20;0
;Afghanistan;33;65;2/7/20;0
;Afghanistan;33;65;2/8/20;0
;Afghanistan;33;65;2/9/20;0
;Afghanistan;33;65;2/10/20;0
;Afghanistan;33;65;2/11/20;0
;Afghanistan;33;65;2/12/20;0
;Afghanistan;33;65;2/13/20;0
;Afghanistan;33;65;2/14/20;0
;Afghanistan;33;65;2/15/20;0
;Afghanistan;33;65;2/16/20;0
;Afghanistan;33;65;2/17/20;0
;Afghanistan;33;65;2/18/20;0
;Afghanistan;33;65;2/19/20;0
;Afghanistan;33;65;2/20/20;0
;Afghanistan;33;65;2/21/20;0
;Afghanistan;33;65;2/22/20;0
;Afghanistan;33;65;2/23/20;0
;Afghanistan;33;65;2/24/20;0
;Afghanistan;33;65;2/25/20;0
;Afghanistan;33;65;2/26/20;0
;Afghanistan;33;65;2/27/20;0
;Afghanistan;33;65;2/28/20;0
;Afghanistan;33;65;2/29/20;0
;Afghanistan;33;65;3/1/20;0
;Afghanistan;33;65;3/2/20;0
;Afghanistan;33;65;3/3/20;0
;Afghanistan;33;65;3/4/20;0
;Afghanistan;33;65;3/5/20;0
;Afghanistan;33;65;3/6/20;0
;Afghanistan;33;65;3/7/20;0
;Bahrain;26.0275;50.55;1/22/20;0
;Bahrain;26.0275;50.55;1/23/20;0
;Bahrain;26.0275;50.55;1/24/20;0
;Bahrain;26.0275;50.55;1/25/20;0
;Bahrain;26.0275;50.55;1/26/20;0
;Bahrain;26.0275;50.55;1/27/20;0
;Bahrain;26.0275;50.55;1/28/20;0
;Bahrain;26.0275;50.55;1/29/20;0
;Bahrain;26.0275;50.55;1/30/20;0
;Bahrain;26.0275;50.55;1/31/20;0
;Bahrain;26.0275;50.55;2/1/20;0
;Bahrain;26.0275;50.55;2/2/20;0
;Bahrain;26.0275;50.55;2/3/20;0
;Bahrain;26.0275;50.55;2/4/20;0
;Bahrain;26.0275;50.55;2/5/20;0
;Bahrain;26.0275;50.55;2/6/20;0
;Bahrain;26.0275;50.55;2/7/20;0
;Bahrain;26.0275;50.55;2/8/20;0
;Bahrain;26.0275;50.55;2/9/20;0
;Bahrain;26.0275;50.55;2/10/20;0
;Bahrain;26.0275;50.55;2/11/20;0
;Bahrain;26.0275;50.55;2/12/20;0
;Bahrain;26.0275;50.55;2/13/20;0
;Bahrain;26.0275;50.55;2/14/20;0
;Bahrain;26.0275;50.55;2/15/20;0
;Bahrain;26.0275;50.55;2/16/20;0
;Bahrain;26.0275;50.55;2/17/20;0
;Bahrain;26.0275;50.55;2/18/20;0
;Bahrain;26.0275;50.55;2/19/20;0
;Bahrain;26.0275;50.55;2/20/20;0
;Bahrain;26.0275;50.55;2/21/20;0
;Bahrain;26.0275;50.55;2/22/20;0
;Bahrain;26.0275;50.55;2/23/20;0
;Bahrain;26.0275;50.55;2/24/20;0
;Bahrain;26.0275;50.55;2/25/20;0
;Bahrain;26.0275;50.55;2/26/20;0
;Bahrain;26.0275;50.55;2/27/20;0
;Bahrain;26.0275;50.55;2/28/20;0
;Bahrain;26.0275;50.55;2/29/20;0
;Bahrain;26.0275;50.55;3/1/20;0
;Bahrain;26.0275;50.55;3/2/20;0
;Bahrain;26.0275;50.55;3/3/20;0
;Bahrain;26.0275;50.55;3/4/20;0
;Bahrain;26.0275;50.55;3/5/20;0
;Bahrain;26.0275;50.55;3/6/20;4
;Bahrain;26.0275;50.55;3/7/20;4
;Kuwait;29.5;47.75;1/22/20;0
;Kuwait;29.5;47.75;1/23/20;0
;Kuwait;29.5;47.75;1/24/20;0
;Kuwait;29.5;47.75;1/25/20;0
;Kuwait;29.5;47.75;1/26/20;0
;Kuwait;29.5;47.75;1/27/20;0
;Kuwait;29.5;47.75;1/28/20;0
;Kuwait;29.5;47.75;1/29/20;0
;Kuwait;29.5;47.75;1/30/20;0
;Kuwait;29.5;47.75;1/31/20;0
;Kuwait;29.5;47.75;2/1/20;0
;Kuwait;29.5;47.75;2/2/20;0
;Kuwait;29.5;47.75;2/3/20;0
;Kuwait;29.5;47.75;2/4/20;0
;Kuwait;29.5;47.75;2/5/20;0
;Kuwait;29.5;47.75;2/6/20;0
;Kuwait;29.5;47.75;2/7/20;0
;Kuwait;29.5;47.75;2/8/20;0
;Kuwait;29.5;47.75;2/9/20;0
;Kuwait;29.5;47.75;2/10/20;0
;Kuwait;29.5;47.75;2/11/20;0
;Kuwait;29.5;47.75;2/12/20;0
;Kuwait;29.5;47.75;2/13/20;0
;Kuwait;29.5;47.75;2/14/20;0
;Kuwait;29.5;47.75;2/15/20;0
;Kuwait;29.5;47.75;2/16/20;0
;Kuwait;29.5;47.75;2/17/20;0
;Kuwait;29.5;47.75;2/18/20;0
;Kuwait;29.5;47.75;2/19/20;0
;Kuwait;29.5;47.75;2/20/20;0
;Kuwait;29.5;47.75;2/21/20;0
;Kuwait;29.5;47.75;2/22/20;0
;Kuwait;29.5;47.75;2/23/20;0
;Kuwait;29.5;47.75;2/24/20;0
;Kuwait;29.5;47.75;2/25/20;0
;Kuwait;29.5;47.75;2/26/20;0
;Kuwait;29.5;47.75;2/27/20;0
;Kuwait;29.5;47.75;2/28/20;0
;Kuwait;29.5;47.75;2/29/20;0
;Kuwait;29.5;47.75;3/1/20;0
;Kuwait;29.5;47.75;3/2/20;0
;Kuwait;29.5;47.75;3/3/20;0
;Kuwait;29.5;47.75;3/4/20;0
;Kuwait;29.5;47.75;3/5/20;0
;Kuwait;29.5;47.75;3/6/20;0
;Kuwait;29.5;47.75;3/7/20;0
;Algeria;28.0339;1.6596;1/22/20;0
;Algeria;28.0339;1.6596;1/23/20;0
;Algeria;28.0339;1.6596;1/24/20;0
;Algeria;28.0339;1.6596;1/25/20;0
;Algeria;28.0339;1.6596;1/26/20;0
;Algeria;28.0339;1.6596;1/27/20;0
;Algeria;28.0339;1.6596;1/28/20;0
;Algeria;28.0339;1.6596;1/29/20;0
;Algeria;28.0339;1.6596;1/30/20;0
;Algeria;28.0339;1.6596;1/31/20;0
;Algeria;28.0339;1.6596;2/1/20;0
;Algeria;28.0339;1.6596;2/2/20;0
;Algeria;28.0339;1.6596;2/3/20;0
;Algeria;28.0339;1.6596;2/4/20;0
;Algeria;28.0339;1.6596;2/5/20;0
;Algeria;28.0339;1.6596;2/6/20;0
;Algeria;28.0339;1.6596;2/7/20;0
;Algeria;28.0339;1.6596;2/8/20;0
